
          ---- Aqueous concentrations vs. grid blocks at specified times ----

   Unit: 
    - Aqueous species: Total concencentrations in mol/L     
    - Exchanged species: Concentrations in mol/L     
    - Component in dry nodes in mol/L medium
 
VARIABLES =X,        Y,       Z,  P(bar)  ,      Sg,       Sl  ,     T(C)  ,  aH2O,    pH     ,t_ca+2     ,t_mg+2     ,t_na+      ,t_k+       ,t_hco3-    ,t_so4-2    ,t_cl-      ,X_na+      ,X_k+       ,X_ca+2     ,X_mg+2     ,X_h+       ,
ZONE T= "0.000000E+00 yr"  F=POINT
     10.000      0.000     0.000  0.1015E+01  0.0000E+00  0.1000E+01   4.000  0.9994  7.4341  0.1250E-02  0.9328E-03  0.1607E-01  0.5881E-03  0.1055E-01  0.2676E-04  0.9939E-02  0.3086E-01  0.5735E-02  0.2486E-01  0.1965E-01  0.1915E-01
     14.000      0.000     0.000  0.1014E+01  0.0000E+00  0.1000E+01   4.000  0.9991  7.2869  0.1602E-02  0.1429E-02  0.2392E-01  0.7572E-03  0.1364E-01  0.4449E-04  0.1671E-01  0.3745E-01  0.6036E-02  0.2025E-01  0.1914E-01  0.2250E-01
     18.000      0.000     0.000  0.1014E+01  0.0000E+00  0.1000E+01   4.000  0.9987  7.1560  0.2094E-02  0.2175E-02  0.3268E-01  0.9430E-03  0.1655E-01  0.6729E-04  0.2542E-01  0.4178E-01  0.6150E-02  0.1700E-01  0.1870E-01  0.2544E-01
     22.000      0.000     0.000  0.1013E+01  0.0000E+00  0.1000E+01   4.000  0.9983  7.0480  0.2690E-02  0.3175E-02  0.4195E-01  0.1140E-02  0.1913E-01  0.9411E-04  0.3566E-01  0.4471E-01  0.6204E-02  0.1468E-01  0.1836E-01  0.2778E-01
     26.000      0.000     0.000  0.1012E+01  0.0000E+00  0.1000E+01   4.000  0.9980  6.9618  0.3351E-02  0.4387E-02  0.5119E-01  0.1337E-02  0.2131E-01  0.1232E-03  0.4676E-01  0.4672E-01  0.6234E-02  0.1304E-01  0.1809E-01  0.2955E-01
     30.000      0.000     0.000  0.1011E+01  0.0000E+00  0.1000E+01   4.000  0.9976  6.8946  0.4030E-02  0.5722E-02  0.5986E-01  0.1523E-02  0.2307E-01  0.1523E-03  0.5789E-01  0.4811E-01  0.6253E-02  0.1189E-01  0.1789E-01  0.3085E-01
     34.000      0.000     0.000  0.1010E+01  0.0000E+00  0.1000E+01   4.000  0.9973  6.8434  0.4684E-02  0.7070E-02  0.6751E-01  0.1688E-02  0.2441E-01  0.1796E-03  0.6830E-01  0.4905E-01  0.6265E-02  0.1109E-01  0.1775E-01  0.3176E-01
     38.000      0.000     0.000  0.1009E+01  0.0000E+00  0.1000E+01   4.000  0.9970  6.8051  0.5279E-02  0.8336E-02  0.7393E-01  0.1828E-02  0.2537E-01  0.2037E-03  0.7750E-01  0.4968E-01  0.6273E-02  0.1055E-01  0.1766E-01  0.3240E-01
     42.000      0.000     0.000  0.1008E+01  0.0000E+00  0.1000E+01   4.000  0.9967  6.7759  0.5812E-02  0.9489E-02  0.7925E-01  0.1946E-02  0.2604E-01  0.2246E-03  0.8549E-01  0.5011E-01  0.6278E-02  0.1017E-01  0.1761E-01  0.3284E-01
     46.000      0.000     0.000  0.1007E+01  0.0000E+00  0.1000E+01   4.000  0.9965  6.7553  0.6246E-02  0.1043E-01  0.8327E-01  0.2035E-02  0.2646E-01  0.2410E-03  0.9177E-01  0.5037E-01  0.6281E-02  0.9920E-02  0.1758E-01  0.3312E-01
     50.000      0.000     0.000  0.1007E+01  0.0000E+00  0.1000E+01   4.000  0.9964  6.7420  0.6563E-02  0.1111E-01  0.8602E-01  0.2098E-02  0.2668E-01  0.2527E-03  0.9622E-01  0.5052E-01  0.6282E-02  0.9775E-02  0.1756E-01  0.3329E-01
     54.000      0.000     0.000  0.1006E+01  0.0000E+00  0.1000E+01   4.000  0.9963  6.7340  0.6768E-02  0.1154E-01  0.8769E-01  0.2136E-02  0.2677E-01  0.2600E-03  0.9901E-01  0.5059E-01  0.6283E-02  0.9698E-02  0.1756E-01  0.3338E-01
